,l1,l2,l3,l4,l5,l6,l7,l8,l9,u,hashin
499,45.0,90.0,90.0,45.0,45.0,0.0,90.0,45.0,45.0,0.20836880803108215,0.8734453916549683
500,45.0,90.0,45.0,90.0,45.0,90.0,90.0,90.0,90.0,0.34216630458831787,1.1131973266601562
501,90.0,0.0,90.0,45.0,45.0,45.0,45.0,0.0,45.0,0.08528418093919754,0.7970749139785767
502,45.0,0.0,45.0,90.0,45.0,45.0,45.0,0.0,45.0,0.2054925411939621,0.8251349925994873
503,45.0,45.0,90.0,0.0,0.0,45.0,90.0,45.0,45.0,0.17238649725914001,0.8085975646972656
504,45.0,45.0,0.0,90.0,45.0,45.0,0.0,0.0,45.0,0.20273028314113617,0.8393153548240662
505,45.0,45.0,90.0,90.0,45.0,90.0,0.0,45.0,45.0,0.233265221118927,0.8816688060760498
506,90.0,90.0,45.0,90.0,45.0,45.0,45.0,90.0,45.0,0.3458506464958191,1.0626102685928345
507,0.0,45.0,90.0,90.0,45.0,45.0,45.0,45.0,0.0,0.11891784518957138,0.7836687564849854
508,45.0,45.0,45.0,0.0,45.0,45.0,45.0,45.0,45.0,0.4369999170303345,1.0785136222839355
509,45.0,90.0,45.0,45.0,0.0,45.0,45.0,45.0,90.0,0.22478584945201874,0.8591864109039307
510,0.0,90.0,45.0,45.0,0.0,45.0,90.0,90.0,0.0,0.08026961237192154,0.8328298926353455
511,45.0,45.0,45.0,45.0,45.0,0.0,90.0,45.0,90.0,0.36057764291763306,0.9021287560462952
512,45.0,0.0,45.0,45.0,45.0,90.0,0.0,45.0,45.0,0.23987363278865814,0.8307864665985107
513,90.0,45.0,0.0,45.0,90.0,90.0,90.0,45.0,90.0,0.13689766824245453,0.9173381328582764
514,0.0,0.0,45.0,90.0,45.0,90.0,0.0,90.0,45.0,0.07963944971561432,0.8271452188491821
515,90.0,45.0,0.0,45.0,45.0,45.0,90.0,45.0,0.0,0.13042324781417847,0.8038819432258606
516,90.0,0.0,0.0,45.0,90.0,0.0,0.0,45.0,45.0,0.06185302510857582,0.8473278284072876
517,45.0,45.0,45.0,90.0,0.0,45.0,45.0,45.0,45.0,0.2762589156627655,0.9062342047691345
518,45.0,90.0,45.0,90.0,0.0,45.0,90.0,45.0,0.0,0.16657127439975739,0.8485102653503418
519,90.0,45.0,45.0,45.0,45.0,45.0,0.0,45.0,0.0,0.18094591796398163,0.874869167804718
520,45.0,45.0,45.0,45.0,45.0,45.0,0.0,0.0,45.0,0.5105223059654236,1.0775452852249146
521,45.0,0.0,90.0,45.0,45.0,45.0,0.0,90.0,0.0,0.1555614024400711,0.8101731538772583
522,45.0,45.0,45.0,45.0,45.0,45.0,90.0,45.0,45.0,0.5347751379013062,1.119116187095642
523,45.0,0.0,90.0,0.0,45.0,90.0,45.0,45.0,90.0,0.13610859215259552,0.7987009882926941
524,90.0,45.0,90.0,45.0,90.0,45.0,90.0,45.0,45.0,0.33656495809555054,1.049731969833374
525,90.0,0.0,45.0,45.0,0.0,90.0,0.0,90.0,90.0,0.07257426530122757,0.9371063709259033
526,45.0,45.0,45.0,45.0,90.0,45.0,45.0,45.0,90.0,0.4718479514122009,1.0612356662750244
527,0.0,90.0,45.0,45.0,90.0,0.0,90.0,45.0,45.0,0.0863085612654686,0.7958796620368958
528,0.0,45.0,90.0,0.0,90.0,90.0,45.0,90.0,45.0,0.09663847833871841,0.8436352014541626
529,45.0,45.0,90.0,45.0,45.0,0.0,0.0,45.0,90.0,0.21868552267551422,0.8450796604156494
530,90.0,45.0,90.0,45.0,0.0,45.0,45.0,45.0,45.0,0.16232647001743317,0.8609432578086853
531,0.0,45.0,90.0,45.0,0.0,90.0,0.0,45.0,45.0,0.10823550820350647,0.7925481796264648
532,45.0,0.0,90.0,0.0,90.0,90.0,45.0,90.0,45.0,0.12047779560089111,0.8512477278709412
533,45.0,45.0,90.0,0.0,45.0,90.0,0.0,45.0,90.0,0.17079001665115356,0.8346043825149536
534,45.0,90.0,90.0,45.0,0.0,45.0,45.0,0.0,0.0,0.15158535540103912,0.8480221629142761
535,45.0,0.0,0.0,90.0,45.0,90.0,90.0,90.0,45.0,0.12926025688648224,0.8482075929641724
536,45.0,45.0,90.0,45.0,45.0,0.0,45.0,0.0,45.0,0.24436740577220917,0.8747629523277283
537,45.0,90.0,0.0,90.0,90.0,90.0,0.0,90.0,90.0,0.11918974667787552,1.1840885877609253
538,90.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,45.0,0.10863859951496124,0.8420037627220154
539,90.0,90.0,90.0,0.0,45.0,0.0,45.0,0.0,45.0,0.08196771144866943,0.8965128660202026
540,90.0,90.0,90.0,45.0,90.0,0.0,90.0,45.0,45.0,0.1789046674966812,1.0059807300567627
541,90.0,90.0,45.0,45.0,45.0,45.0,90.0,45.0,45.0,0.3366846442222595,1.0368475914001465
542,45.0,90.0,0.0,45.0,90.0,45.0,45.0,90.0,0.0,0.1479259431362152,0.8227211833000183
543,45.0,90.0,45.0,45.0,45.0,45.0,0.0,90.0,45.0,0.2542133927345276,0.878486692905426
544,90.0,45.0,90.0,45.0,0.0,45.0,45.0,90.0,90.0,0.15870104730129242,0.8892529010772705
545,45.0,45.0,0.0,0.0,90.0,45.0,45.0,90.0,90.0,0.17860616743564606,0.8166297674179077
546,45.0,45.0,45.0,90.0,90.0,0.0,90.0,45.0,90.0,0.24114754796028137,0.9047641158103943
547,45.0,0.0,90.0,45.0,45.0,90.0,45.0,45.0,45.0,0.17919489741325378,0.8206417560577393
548,0.0,45.0,45.0,45.0,90.0,90.0,0.0,45.0,90.0,0.13394410908222198,0.8039073944091797
549,90.0,90.0,45.0,45.0,90.0,0.0,90.0,90.0,0.0,0.12386670708656311,1.0272566080093384
550,45.0,90.0,45.0,0.0,90.0,45.0,45.0,45.0,0.0,0.16767963767051697,0.8193745017051697
551,45.0,45.0,45.0,45.0,45.0,45.0,45.0,90.0,90.0,0.5562936663627625,1.0756232738494873
552,45.0,45.0,0.0,90.0,45.0,45.0,90.0,90.0,45.0,0.2079261690378189,0.8424144983291626
553,90.0,0.0,90.0,45.0,45.0,45.0,90.0,45.0,90.0,0.11058340221643448,0.8532308340072632
554,90.0,0.0,45.0,45.0,0.0,0.0,45.0,45.0,0.0,0.09033827483654022,0.838766872882843
555,0.0,45.0,0.0,45.0,0.0,45.0,45.0,0.0,0.0,0.24537131190299988,1.0207825899124146
556,45.0,45.0,90.0,90.0,0.0,45.0,45.0,45.0,45.0,0.21361353993415833,0.8602544069290161
557,90.0,45.0,90.0,45.0,45.0,45.0,45.0,90.0,0.0,0.19306853413581848,0.8889512419700623
558,45.0,90.0,45.0,45.0,0.0,45.0,45.0,45.0,45.0,0.23152489960193634,0.894399881362915
559,45.0,45.0,45.0,45.0,0.0,45.0,45.0,90.0,90.0,0.3544796109199524,0.8901104927062988
560,45.0,0.0,90.0,90.0,45.0,0.0,45.0,0.0,0.0,0.12311112880706787,0.8588599562644958
561,90.0,45.0,0.0,45.0,0.0,45.0,0.0,0.0,0.0,0.10758604109287262,0.907546877861023
562,0.0,90.0,45.0,0.0,90.0,90.0,90.0,45.0,45.0,0.07682450860738754,0.8454645276069641
563,90.0,45.0,90.0,0.0,45.0,45.0,45.0,0.0,0.0,0.11481824517250061,0.8378622531890869
564,0.0,0.0,90.0,45.0,45.0,45.0,90.0,0.0,45.0,0.07523059844970703,0.7845433354377747
565,90.0,45.0,0.0,45.0,45.0,90.0,45.0,90.0,90.0,0.14427798986434937,0.8586697578430176
566,45.0,90.0,0.0,45.0,45.0,0.0,90.0,0.0,45.0,0.14449691772460938,0.814955472946167
567,45.0,45.0,45.0,0.0,45.0,45.0,0.0,0.0,0.0,0.3954833447933197,1.0423389673233032
568,45.0,0.0,45.0,45.0,90.0,0.0,45.0,45.0,90.0,0.19517642259597778,0.7982670664787292
569,0.0,90.0,0.0,0.0,0.0,90.0,45.0,45.0,45.0,0.07517840713262558,0.8419018387794495
570,0.0,90.0,45.0,90.0,0.0,0.0,45.0,90.0,90.0,0.06837551295757294,0.9311444163322449
571,0.0,90.0,45.0,45.0,0.0,45.0,0.0,45.0,45.0,0.10067938268184662,0.8024333119392395
572,45.0,45.0,45.0,45.0,0.0,45.0,0.0,45.0,0.0,0.4404653310775757,1.0430896282196045
573,45.0,45.0,90.0,0.0,0.0,0.0,0.0,0.0,45.0,0.15333734452724457,0.9174462556838989
574,45.0,45.0,0.0,45.0,45.0,0.0,0.0,45.0,45.0,0.3698287010192871,1.0034664869308472
575,45.0,0.0,0.0,45.0,0.0,45.0,45.0,45.0,45.0,0.31420356035232544,0.9722245931625366
576,45.0,45.0,90.0,45.0,90.0,45.0,45.0,45.0,45.0,0.3780521750450134,1.0401098728179932
577,0.0,0.0,0.0,0.0,45.0,90.0,45.0,45.0,45.0,0.127719447016716,0.834028959274292
578,45.0,90.0,90.0,45.0,0.0,45.0,45.0,45.0,45.0,0.19835472106933594,0.8595409393310547
579,0.0,45.0,90.0,0.0,45.0,45.0,45.0,45.0,90.0,0.12251143157482147,0.7727240920066833
580,0.0,0.0,45.0,0.0,45.0,90.0,90.0,0.0,0.0,0.09457216411828995,0.9464748501777649
581,90.0,45.0,90.0,90.0,0.0,45.0,90.0,90.0,0.0,0.12056083977222443,1.0148621797561646
582,0.0,0.0,0.0,0.0,45.0,45.0,45.0,0.0,0.0,0.283211886882782,1.090650200843811
583,45.0,0.0,0.0,90.0,90.0,0.0,0.0,0.0,90.0,0.1023164913058281,1.1437662839889526
584,45.0,90.0,90.0,90.0,90.0,0.0,90.0,45.0,45.0,0.19597139954566956,0.9716578125953674
585,90.0,90.0,45.0,45.0,45.0,0.0,45.0,45.0,45.0,0.1674225777387619,0.8769175410270691
586,90.0,0.0,45.0,90.0,45.0,0.0,0.0,45.0,90.0,0.07617121189832687,0.8464614748954773
587,90.0,0.0,45.0,0.0,0.0,45.0,0.0,90.0,45.0,0.07391801476478577,0.845379114151001
588,45.0,45.0,45.0,45.0,45.0,0.0,45.0,0.0,90.0,0.3940974175930023,0.9022530913352966
589,45.0,90.0,90.0,45.0,90.0,0.0,45.0,45.0,45.0,0.20424361526966095,0.8765296339988708
590,0.0,0.0,0.0,45.0,0.0,45.0,45.0,45.0,45.0,0.25722843408584595,0.9827700257301331
591,0.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,0.306487113237381,1.0283007621765137
592,90.0,0.0,0.0,0.0,45.0,45.0,45.0,0.0,0.0,0.08678650110960007,0.8904691934585571
593,45.0,45.0,45.0,90.0,90.0,45.0,45.0,0.0,0.0,0.24581266939640045,0.8639357686042786
594,90.0,0.0,45.0,0.0,45.0,45.0,90.0,90.0,45.0,0.08610367774963379,0.7965150475502014
595,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,90.0,0.5688897371292114,1.1213123798370361
596,90.0,0.0,45.0,0.0,45.0,45.0,0.0,45.0,45.0,0.09646494686603546,0.8069434762001038
597,90.0,90.0,90.0,0.0,0.0,45.0,45.0,45.0,0.0,0.07988476753234863,0.8927096128463745
598,90.0,0.0,45.0,0.0,90.0,45.0,90.0,90.0,0.0,0.06958678364753723,0.9383983016014099
599,45.0,0.0,90.0,45.0,90.0,45.0,90.0,0.0,0.0,0.1318538337945938,0.8522742986679077
600,45.0,90.0,0.0,90.0,90.0,0.0,45.0,90.0,45.0,0.1258717179298401,0.8710405230522156
601,45.0,0.0,0.0,90.0,90.0,45.0,45.0,45.0,45.0,0.14159248769283295,0.7791731357574463
602,45.0,0.0,90.0,0.0,90.0,0.0,45.0,0.0,45.0,0.11624730378389359,0.8488009572029114
603,0.0,90.0,0.0,45.0,45.0,90.0,90.0,0.0,45.0,0.06360343843698502,0.8290096521377563
604,90.0,45.0,0.0,0.0,45.0,45.0,0.0,45.0,90.0,0.1065707579255104,0.8030433058738708
605,45.0,45.0,90.0,45.0,45.0,90.0,45.0,0.0,45.0,0.27419722080230713,0.8870551586151123
606,0.0,0.0,0.0,45.0,90.0,45.0,45.0,90.0,90.0,0.08247540891170502,0.8277227878570557
607,90.0,0.0,90.0,45.0,45.0,0.0,0.0,90.0,45.0,0.06627959758043289,0.8501991033554077
608,45.0,45.0,45.0,45.0,90.0,45.0,0.0,45.0,45.0,0.3435094952583313,0.9363717436790466
609,0.0,45.0,0.0,45.0,45.0,45.0,90.0,45.0,45.0,0.17696242034435272,0.8039478659629822
610,45.0,45.0,45.0,45.0,45.0,45.0,0.0,45.0,45.0,0.5273752808570862,1.1214350461959839
611,0.0,45.0,45.0,0.0,0.0,45.0,0.0,90.0,90.0,0.14528125524520874,0.848223090171814
612,45.0,45.0,90.0,45.0,90.0,0.0,45.0,45.0,0.0,0.20441822707653046,0.8456311225891113
613,45.0,0.0,45.0,45.0,45.0,45.0,0.0,0.0,45.0,0.361766517162323,0.9946705102920532
614,45.0,45.0,45.0,0.0,45.0,0.0,45.0,90.0,45.0,0.30642399191856384,0.861016571521759
615,90.0,0.0,45.0,45.0,45.0,45.0,90.0,90.0,45.0,0.11529197543859482,0.818604588508606
616,90.0,45.0,45.0,0.0,90.0,45.0,45.0,90.0,90.0,0.15281380712985992,0.8726662993431091
617,45.0,45.0,45.0,45.0,0.0,0.0,45.0,90.0,45.0,0.3289772868156433,0.8765639662742615
618,90.0,90.0,45.0,45.0,45.0,90.0,45.0,90.0,45.0,0.3353862464427948,1.0501375198364258
619,45.0,45.0,90.0,90.0,90.0,45.0,45.0,90.0,45.0,0.3595982491970062,1.040399193763733
620,45.0,45.0,45.0,90.0,45.0,0.0,45.0,90.0,90.0,0.2767740488052368,0.8851155042648315
621,45.0,45.0,0.0,90.0,45.0,90.0,45.0,45.0,45.0,0.20642003417015076,0.8391461968421936
622,45.0,0.0,0.0,90.0,90.0,45.0,45.0,0.0,0.0,0.12378370016813278,0.8493251800537109
623,45.0,45.0,45.0,45.0,90.0,45.0,90.0,45.0,45.0,0.45513811707496643,1.0594390630722046
624,45.0,90.0,45.0,45.0,90.0,0.0,0.0,45.0,90.0,0.1777656525373459,0.853518009185791
625,45.0,0.0,45.0,90.0,90.0,0.0,45.0,0.0,90.0,0.13729414343833923,0.8488776087760925
626,45.0,0.0,45.0,0.0,45.0,90.0,0.0,0.0,45.0,0.19272921979427338,0.8482591509819031
627,45.0,90.0,0.0,45.0,45.0,90.0,45.0,90.0,90.0,0.17858846485614777,0.860002338886261
628,90.0,45.0,90.0,0.0,0.0,45.0,90.0,90.0,90.0,0.10152097791433334,0.9782190322875977
629,45.0,90.0,90.0,0.0,0.0,0.0,90.0,90.0,0.0,0.09921669960021973,1.1605805158615112
630,45.0,45.0,45.0,45.0,45.0,90.0,45.0,90.0,0.0,0.38208746910095215,0.9144119620323181
631,90.0,90.0,45.0,45.0,0.0,90.0,45.0,45.0,45.0,0.1515248566865921,0.8719160556793213
632,0.0,0.0,45.0,90.0,45.0,0.0,45.0,45.0,0.0,0.10675463080406189,0.8272368311882019
633,45.0,45.0,45.0,45.0,45.0,45.0,45.0,90.0,90.0,0.5562936663627625,1.0756232738494873
634,90.0,45.0,90.0,0.0,45.0,45.0,45.0,45.0,0.0,0.12737880647182465,0.8224863409996033
635,45.0,90.0,0.0,0.0,0.0,45.0,45.0,90.0,0.0,0.12125253677368164,0.8526173830032349
636,45.0,45.0,0.0,45.0,45.0,0.0,0.0,45.0,90.0,0.27335867285728455,0.845795750617981
637,90.0,45.0,45.0,90.0,45.0,90.0,0.0,90.0,45.0,0.17865946888923645,0.9078907370567322
638,90.0,0.0,45.0,45.0,90.0,90.0,90.0,45.0,90.0,0.10838619619607925,0.9051836133003235
639,0.0,90.0,45.0,45.0,90.0,90.0,90.0,90.0,90.0,0.09947749972343445,0.9920429587364197
640,45.0,0.0,90.0,90.0,90.0,45.0,45.0,0.0,45.0,0.13272394239902496,0.8137666583061218
641,45.0,45.0,45.0,90.0,0.0,90.0,45.0,45.0,45.0,0.2443879097700119,0.8679587244987488
642,45.0,0.0,45.0,45.0,45.0,45.0,90.0,45.0,90.0,0.26062634587287903,0.8369954824447632
643,0.0,45.0,90.0,0.0,90.0,45.0,0.0,45.0,90.0,0.09471827745437622,0.8310068845748901
644,45.0,90.0,90.0,45.0,45.0,45.0,45.0,0.0,45.0,0.23393049836158752,0.8839088678359985
645,45.0,0.0,0.0,45.0,90.0,0.0,45.0,45.0,45.0,0.17571406066417694,0.8096343278884888
646,45.0,90.0,90.0,0.0,0.0,45.0,90.0,0.0,45.0,0.12000101059675217,0.8641543984413147
647,90.0,0.0,90.0,45.0,45.0,45.0,90.0,45.0,90.0,0.11058340221643448,0.8532308340072632
648,90.0,45.0,45.0,45.0,45.0,0.0,45.0,45.0,0.0,0.17379960417747498,0.8669533729553223
649,45.0,45.0,90.0,45.0,90.0,45.0,45.0,45.0,0.0,0.2710328698158264,0.8884386420249939
650,90.0,45.0,45.0,45.0,90.0,90.0,0.0,45.0,45.0,0.18368513882160187,0.8789750933647156
651,0.0,45.0,45.0,90.0,90.0,45.0,45.0,45.0,45.0,0.14528712630271912,0.8104464411735535
652,45.0,45.0,90.0,45.0,45.0,45.0,0.0,90.0,0.0,0.2393634021282196,0.8568972945213318
653,90.0,90.0,90.0,45.0,90.0,90.0,90.0,90.0,45.0,0.38437965512275696,1.2890214920043945
654,45.0,0.0,45.0,0.0,45.0,45.0,45.0,90.0,45.0,0.24466225504875183,0.819758415222168
655,90.0,45.0,45.0,45.0,90.0,45.0,90.0,90.0,90.0,0.32074645161628723,1.060361623764038
656,45.0,0.0,90.0,90.0,45.0,0.0,0.0,0.0,0.0,0.11287397146224976,0.9606955051422119
657,0.0,90.0,45.0,0.0,45.0,0.0,45.0,90.0,45.0,0.08424047380685806,0.7873203158378601
658,45.0,45.0,45.0,0.0,45.0,0.0,90.0,90.0,0.0,0.2466035634279251,0.8505367636680603
659,45.0,0.0,45.0,0.0,90.0,90.0,90.0,0.0,0.0,0.13037000596523285,0.9424880146980286
660,45.0,45.0,45.0,0.0,45.0,90.0,45.0,45.0,0.0,0.29006847739219666,0.867741584777832
661,45.0,0.0,0.0,45.0,45.0,90.0,45.0,45.0,0.0,0.1981538087129593,0.8158782124519348
662,0.0,45.0,45.0,90.0,0.0,90.0,45.0,90.0,45.0,0.11793332546949387,0.7955930829048157
663,0.0,45.0,45.0,45.0,0.0,45.0,0.0,90.0,0.0,0.17851784825325012,0.8444980382919312
664,45.0,45.0,0.0,45.0,90.0,0.0,90.0,90.0,45.0,0.18542376160621643,0.8274280428886414
665,90.0,90.0,45.0,0.0,90.0,0.0,45.0,45.0,45.0,0.09439307451248169,0.8430705070495605
666,0.0,45.0,90.0,90.0,45.0,0.0,45.0,45.0,0.0,0.10506267100572586,0.7971211075782776
667,90.0,0.0,45.0,90.0,45.0,45.0,45.0,45.0,45.0,0.11475309729576111,0.8196596503257751
668,45.0,0.0,0.0,0.0,45.0,0.0,45.0,45.0,45.0,0.2945111095905304,0.9865654110908508
669,0.0,90.0,45.0,90.0,45.0,45.0,45.0,45.0,45.0,0.10894335061311722,0.8073893189430237
670,90.0,90.0,0.0,45.0,45.0,0.0,90.0,45.0,90.0,0.08328476548194885,0.8771218657493591
671,45.0,45.0,45.0,90.0,0.0,0.0,90.0,0.0,45.0,0.19308289885520935,0.8470564484596252
672,45.0,0.0,0.0,0.0,45.0,45.0,90.0,0.0,0.0,0.17926627397537231,0.8984181880950928
673,90.0,0.0,45.0,90.0,45.0,45.0,0.0,45.0,45.0,0.09477021545171738,0.7924500703811646
674,90.0,45.0,45.0,45.0,90.0,45.0,45.0,45.0,45.0,0.336452454328537,1.0334908962249756
675,45.0,45.0,0.0,0.0,90.0,90.0,45.0,0.0,45.0,0.1622353345155716,0.8146202564239502
676,45.0,45.0,45.0,45.0,90.0,90.0,45.0,45.0,0.0,0.32756078243255615,0.9038550853729248
677,90.0,90.0,90.0,45.0,0.0,45.0,90.0,45.0,45.0,0.15703542530536652,0.9206855297088623
678,45.0,45.0,90.0,0.0,45.0,45.0,0.0,0.0,45.0,0.19691145420074463,0.847939670085907
679,0.0,0.0,90.0,45.0,45.0,0.0,0.0,45.0,45.0,0.10244616121053696,0.8256335854530334
680,45.0,0.0,45.0,0.0,45.0,90.0,45.0,45.0,90.0,0.19633370637893677,0.7920086979866028
681,90.0,0.0,45.0,45.0,45.0,45.0,90.0,90.0,90.0,0.11349397152662277,0.8451469540596008
682,0.0,45.0,45.0,0.0,0.0,0.0,0.0,90.0,45.0,0.15272952616214752,0.8953588008880615
683,90.0,90.0,0.0,0.0,45.0,0.0,0.0,45.0,45.0,0.06806789338588715,0.8668356537818909
684,45.0,90.0,90.0,45.0,45.0,0.0,45.0,90.0,45.0,0.20981889963150024,0.872734010219574
685,0.0,45.0,45.0,0.0,0.0,90.0,0.0,45.0,0.0,0.13789910078048706,0.8946307897567749
686,90.0,90.0,45.0,45.0,90.0,45.0,45.0,0.0,45.0,0.19210687279701233,0.9012346863746643
687,45.0,90.0,0.0,45.0,45.0,45.0,45.0,90.0,90.0,0.18783973157405853,0.8335263729095459
688,45.0,45.0,90.0,90.0,90.0,45.0,45.0,0.0,90.0,0.23647242784500122,0.9135491251945496
689,45.0,45.0,45.0,45.0,45.0,90.0,90.0,45.0,45.0,0.485126256942749,1.0676454305648804
690,0.0,0.0,45.0,90.0,45.0,90.0,90.0,45.0,0.0,0.0791349783539772,0.8282685875892639
691,45.0,45.0,45.0,45.0,45.0,90.0,90.0,45.0,45.0,0.485126256942749,1.0676454305648804
692,45.0,0.0,45.0,45.0,45.0,45.0,0.0,0.0,0.0,0.3490270972251892,1.0118107795715332
693,45.0,45.0,0.0,45.0,0.0,90.0,45.0,45.0,90.0,0.2186819314956665,0.8102014064788818
694,45.0,90.0,0.0,45.0,45.0,0.0,45.0,45.0,45.0,0.17711958289146423,0.8244715332984924
695,90.0,90.0,90.0,90.0,45.0,0.0,45.0,45.0,45.0,0.1852135807275772,0.958317220211029
696,45.0,90.0,45.0,0.0,45.0,0.0,45.0,45.0,45.0,0.18771514296531677,0.837086021900177
697,45.0,90.0,45.0,45.0,0.0,90.0,45.0,45.0,45.0,0.21485334634780884,0.8583456873893738
698,90.0,45.0,90.0,90.0,0.0,0.0,90.0,45.0,0.0,0.09818734228610992,0.989937961101532
699,45.0,90.0,45.0,90.0,90.0,90.0,45.0,90.0,90.0,0.33914560079574585,1.1182111501693726
700,45.0,45.0,90.0,90.0,45.0,45.0,45.0,90.0,45.0,0.3695613145828247,1.0289835929870605
701,0.0,90.0,45.0,45.0,90.0,45.0,0.0,0.0,0.0,0.07957310229539871,0.849963903427124
702,45.0,0.0,90.0,0.0,90.0,45.0,45.0,0.0,45.0,0.1283624917268753,0.7987707257270813
703,0.0,45.0,45.0,45.0,0.0,90.0,45.0,90.0,45.0,0.15619821846485138,0.7850217819213867
704,45.0,45.0,45.0,0.0,45.0,90.0,45.0,90.0,90.0,0.27058371901512146,0.8698812127113342
705,0.0,45.0,0.0,0.0,45.0,0.0,45.0,45.0,0.0,0.24830712378025055,1.019876480102539
706,90.0,45.0,0.0,90.0,45.0,45.0,45.0,45.0,0.0,0.12280625104904175,0.8073675036430359
707,45.0,0.0,0.0,90.0,0.0,45.0,90.0,0.0,90.0,0.11900355666875839,0.9315544366836548
708,45.0,0.0,90.0,45.0,0.0,90.0,0.0,45.0,0.0,0.12810103595256805,0.8541056513786316
709,45.0,0.0,90.0,0.0,45.0,90.0,0.0,45.0,45.0,0.13154126703739166,0.797619104385376
710,45.0,45.0,0.0,45.0,45.0,45.0,45.0,0.0,45.0,0.40329551696777344,1.0182136297225952
711,45.0,45.0,0.0,45.0,45.0,45.0,45.0,0.0,45.0,0.40329551696777344,1.0182136297225952
712,0.0,0.0,45.0,45.0,90.0,45.0,90.0,45.0,0.0,0.09751599282026291,0.7890039086341858
713,90.0,45.0,0.0,45.0,0.0,90.0,45.0,45.0,90.0,0.11119900643825531,0.810386598110199
714,45.0,90.0,90.0,90.0,90.0,45.0,90.0,45.0,0.0,0.22105245292186737,0.9891287684440613
715,45.0,90.0,90.0,45.0,90.0,90.0,90.0,45.0,0.0,0.22137925028800964,0.9788238406181335
716,90.0,45.0,45.0,0.0,90.0,0.0,45.0,0.0,45.0,0.11403524875640869,0.8258534073829651
717,45.0,90.0,45.0,90.0,45.0,90.0,90.0,45.0,45.0,0.35198742151260376,1.0390644073486328
718,45.0,0.0,90.0,0.0,45.0,0.0,0.0,0.0,45.0,0.13546453416347504,0.8959333300590515
719,45.0,45.0,45.0,45.0,0.0,0.0,0.0,90.0,90.0,0.27687951922416687,0.8624498844146729
720,45.0,45.0,90.0,90.0,45.0,45.0,90.0,90.0,45.0,0.36639297008514404,1.0385538339614868
721,0.0,90.0,0.0,45.0,45.0,45.0,45.0,90.0,45.0,0.0755094662308693,0.767809271812439
722,0.0,45.0,45.0,45.0,0.0,90.0,90.0,0.0,45.0,0.14059746265411377,0.8018612861633301
723,90.0,90.0,0.0,45.0,0.0,90.0,45.0,45.0,90.0,0.07923679053783417,0.8760793209075928
724,45.0,90.0,45.0,45.0,0.0,0.0,45.0,45.0,45.0,0.19838830828666687,0.8493114709854126
725,0.0,45.0,0.0,45.0,90.0,45.0,90.0,45.0,0.0,0.12316825240850449,0.7925601601600647
726,90.0,0.0,45.0,45.0,45.0,45.0,45.0,90.0,90.0,0.11666756868362427,0.8178569674491882
727,90.0,45.0,0.0,45.0,0.0,0.0,45.0,45.0,0.0,0.1136385127902031,0.8474294543266296
728,45.0,90.0,0.0,90.0,90.0,45.0,0.0,45.0,45.0,0.13367468118667603,0.8233799338340759
729,90.0,45.0,45.0,90.0,0.0,45.0,45.0,45.0,45.0,0.16503623127937317,0.8580066561698914
730,0.0,45.0,90.0,0.0,45.0,45.0,45.0,90.0,0.0,0.11252588778734207,0.7905747294425964
731,90.0,45.0,0.0,90.0,45.0,45.0,45.0,90.0,45.0,0.14182108640670776,0.8350284099578857
732,45.0,45.0,90.0,0.0,90.0,0.0,45.0,90.0,0.0,0.14516031742095947,0.8693932890892029
733,90.0,45.0,90.0,45.0,45.0,90.0,45.0,45.0,90.0,0.33054929971694946,1.0423136949539185
734,0.0,0.0,45.0,0.0,45.0,45.0,90.0,45.0,45.0,0.14544180035591125,0.8007977604866028
735,90.0,45.0,45.0,45.0,90.0,45.0,45.0,0.0,45.0,0.19650587439537048,0.8804013133049011
736,0.0,90.0,45.0,0.0,45.0,0.0,90.0,45.0,90.0,0.07656192779541016,0.8286088705062866
737,45.0,45.0,90.0,90.0,90.0,45.0,45.0,45.0,45.0,0.35984814167022705,1.0311243534088135
738,90.0,45.0,45.0,45.0,45.0,0.0,45.0,0.0,0.0,0.15952345728874207,0.8679986596107483
739,45.0,45.0,90.0,0.0,45.0,45.0,45.0,45.0,0.0,0.21807877719402313,0.8504251837730408
740,45.0,90.0,90.0,90.0,45.0,90.0,45.0,45.0,0.0,0.22449640929698944,0.9276885390281677
741,45.0,90.0,45.0,0.0,0.0,90.0,45.0,90.0,45.0,0.1467260867357254,0.8219953179359436
742,0.0,45.0,45.0,0.0,45.0,45.0,45.0,0.0,45.0,0.2766268849372864,0.9719728827476501
743,45.0,45.0,45.0,90.0,90.0,45.0,90.0,45.0,90.0,0.39218589663505554,1.0447561740875244
744,45.0,0.0,90.0,90.0,0.0,45.0,0.0,45.0,45.0,0.12581342458724976,0.8018142580986023
745,0.0,0.0,45.0,90.0,90.0,90.0,45.0,45.0,90.0,0.07885222882032394,0.8387771844863892
746,45.0,45.0,90.0,45.0,45.0,0.0,0.0,0.0,0.0,0.21097175776958466,0.9007949233055115
747,45.0,0.0,90.0,0.0,45.0,90.0,90.0,0.0,45.0,0.1215386912226677,0.8397043347358704
748,45.0,90.0,45.0,45.0,90.0,90.0,0.0,90.0,45.0,0.22525285184383392,0.9056487679481506
